	Gene	BaseMean	Log2FoldChange	lfcMLE	lfcSE	stat	p-value	padj	GO_molecular_function	GO_biological_process	category
6789	CG15892	7651.44318044051	-0.387191196372835	-0.462450312687724	0.436591449342616	-0.886850159241176	0.375159578305519	0.713099831604735			
6790	CG9861	4727.97189301652	-0.385237593207432	-0.459608690593578	0.435589293083085	-0.884405561212797	0.376477321990002	0.713183476126071			
6791	betaggt-I	1887.03559321278	0.134287440509328	0.136578123027827	0.151889832877223	0.884110792444392	0.376636407777063	0.713183476126071			
6792	eIF3-S9	22040.5339095423	0.0639757845806846	0.0642169174362116	0.0723401499305372	0.88437450906745	0.376494078782184	0.713183476126071			
6793	ksh	6711.32060468298	0.103710557500281	0.10475012620122	0.117244651341159	0.884565362376354	0.376391095132964	0.713183476126071			
6794	CG12035	3242.46876254614	-0.372375692004087	-0.437494352211777	0.420994804971888	-0.884513746028177	0.376418945384087	0.713183476126071			
6795	CG15258	4966.9343577398	-0.402696698019163	-0.491713916407374	0.455407924219066	-0.884254920925472	0.376558616903599	0.713183476126071			
6796	alphaKap4	2427.2746136166	-0.374637849357355	-0.441389076853189	0.423758991731635	-0.884082359707453	0.376651755029441	0.713183476126071			
6797	CG16716	3036.57829311473	-0.39438408396177	-0.476244707185203	0.446231502025752	-0.883810493368104	0.376798520892733	0.713356423049349			
6798	Fib	4389.32053438392	-0.0649218072979623	-0.0651742823992456	0.0734848236504501	-0.88347231541005	0.376981134017109	0.713597175290513			
6799	CG14537	2664.33287198979	-0.409668066140057	-0.505673695671886	0.463847741659267	-0.883195129234867	0.377130852807992	0.713775599358656			
6800	dikar	2351.39784473803	-0.126371691138481	-0.12827901665105	0.143162226477039	-0.882716721081091	0.377389345470511	0.713901408259862			
6801	CSN4	3542.27298761881	0.0516157506597041	0.0517424941119168	0.0584660316088343	0.882833146689999	0.377326428534892	0.713901408259862			
6802	CG9876	93.1762668209374	-0.350373925106873	-0.402471390430711	0.396923673293438	-0.88272367883648	0.377385585285759	0.713901408259862			
6803	CG15773	22.8286532091351	0.42579035462529	0.539645390105885	0.482393725601741	0.882661469309445	0.377419206045074	0.713901408259862			
6804	CG6175	891.375436036729	0.225898345346146	0.237608816825706	0.256024947701003	0.882329426778984	0.377598687628423	0.714135945595563			
6805	CG33125	1483.68995233225	-0.417916102458133	-0.523186228166672	0.474148340836761	-0.881403701045559	0.378099355188308	0.714262306257424			
6806	CG4000	301.576342294264	-0.350883289685603	-0.403530758270456	0.39834395068968	-0.880855072803527	0.378396267011665	0.714262306257424			
6807	Fer1HCH	89651.0615366684	0.134919872155372	0.137257580336283	0.153040183928879	0.881597686906021	0.377994406433408	0.714262306257424			
6808	CG6362	38.9706956117833	-0.239500758178328	-0.253701595340148	0.27191201381892	-0.880802414040533	0.378424772928475	0.714262306257424			
6809	CG14339	429.828873963269	-0.379472400596502	-0.450403242495273	0.430841791239497	-0.880769712484927	0.378442476019376	0.714262306257424			
6810	CG32686	1843.6643770382	-0.386451246059271	-0.462473022784734	0.438357269227149	-0.881589683092535	0.377998736240755	0.714262306257424			
6811	CG43338	90.176392580213	-0.276675185757184	-0.299449333100372	0.313667336745928	-0.882065657927567	0.377741302180593	0.714262306257424			
6812	stum	263.134624830688	-0.315198320999443	-0.350961646970485	0.357833202798595	-0.880852638978982	0.378397584491633	0.714262306257424			
6813	Psf3	1413.67627207108	-0.0724333716087269	-0.0727864389418373	0.0821836170988811	-0.881360229272667	0.378122876417695	0.714262306257424			
6814	eIF4E-4	11162.5175155652	-0.377344904445069	-0.446485751298089	0.42788965797707	-0.881874327669051	0.377844771397778	0.714262306257424			
6815	CG15337	1294.25572708194	-0.399170144113522	-0.485973369372362	0.453027793871802	-0.881116235059253	0.378254910850795	0.714262306257424			
6816	CG44005	114.655778653341	-0.224825022657066	-0.236394207831292	0.255100607128479	-0.881319041878389	0.378145162472018	0.714262306257424			
6817	CG6013	3080.15831436278	-0.102117160580239	-0.103115715101716	0.115839850951639	-0.881537396166635	0.378027022548637	0.714262306257424			
6818	Dok	2087.62456708464	0.23049147832672	0.243020485840117	0.261550573348893	0.881250135969911	0.378182448523906	0.714262306257424			
6819	S-Lap5	4341.08156681832	-0.374214430240221	-0.441438801726933	0.424969186422432	-0.880568385182264	0.378551476426287	0.714363270030251			
6820	RpII33	2168.75609763478	-0.0876055060478293	-0.0882346359807986	0.0995238753241047	-0.880246129509501	0.378725988760491	0.714587813421422			
6821	CG15025	3431.86355495393	-0.38568611691737	-0.461553890743493	0.438350426669194	-0.879857970820302	0.378936255537087	0.71487974329556			
6822	PDZ-GEF	3457.44649953742	-0.0702481821038237	-0.070571561141507	0.0798954996649284	-0.879250801339696	0.379265305185744	0.715348191411575			
6823	CG33286	2078.39156089258	-0.400959856349134	-0.489988017027182	0.456053554016654	-0.879194675313268	0.379295731017295	0.715348191411575			
6824	CG1622	2055.21473508336	0.105082223291458	0.106179099299328	0.119599600958762	0.878616838593722	0.379609062699185	0.715438517510449			
6825	Nplp3	2522.03187529393	0.317565688215643	0.354521051165002	0.36143113168522	0.878634020082748	0.379599743749666	0.715438517510449			
6826	CG2887	705.306458355524	-0.363090239724318	-0.42334783882127	0.413262932367504	-0.87859377477734	0.379621572344899	0.715438517510449			
6827	Cip4	6944.10539590073	0.114387045248197	0.115806341511944	0.130138439789308	0.878964320099338	0.37942062194664	0.715438517510449			
6828	sip2	10733.7729106517	-0.285482994091079	-0.311057010543561	0.32492185674871	-0.878620468772794	0.379607093739634	0.715438517510449			
6829	CG7800	794.395260838904	0.129421106393816	0.131494182265976	0.147324207335385	0.878478213014835	0.379684256018732	0.715451885060188			
6830	CG8252	2305.14550301593	-0.37101496629976	-0.436513875383789	0.422397485582563	-0.878355054098068	0.379751067589715	0.715469982494159			
6831	CG8636	16610.6263267876	0.126994270682312	0.128951203009816	0.144598310373071	0.878255564360747	0.379805044320132	0.715469982494159			
6832	CG30419	329.092852915967	-0.12989068778002	-0.131988264958005	0.147956261626711	-0.877899227460412	0.379998408493996	0.715729477142944			
6833	CG5773	1676.76836915977	-0.327101789923784	-0.368266046416454	0.372689942384505	-0.877678071565218	0.380118447897479	0.715850808375849			
6834	CG8005	553.167142230816	-0.11656332901499	-0.1180717634099	0.132829534086958	-0.87754075037771	0.380192995070831	0.71588644426651			
6835	sff	546.056962864169	0.106912722529615	0.108071851968173	0.12186525347661	0.877302754309175	0.380322216616016	0.716025004073745			
6836	CG15824	1168.7996819035	-0.370065552629627	-0.435178830835631	0.421904680732633	-0.877130711105199	0.38041564541894	0.716064312099716			
6837	CG9760	518.145702964836	-0.144086841904355	-0.146979744227236	0.164303206084234	-0.876956970824327	0.380510010135972	0.716064312099716			
6838	c-cup	7052.64452577026	-0.38142023859075	-0.454724063864454	0.434927528060572	-0.876974240493764	0.38050062970168	0.716064312099716			
6839	CG43449	1326.12354973969	-0.410614704215487	-0.510486026213365	0.469172561389676	-0.875189083946549	0.381471031750493	0.716152230577255			
6840	CG2915	6303.80821025373	0.157237780207605	0.161034745797176	0.179468391108587	0.876130772869459	0.380958945292931	0.716152230577255			
6841	CG32263	1910.4754371778	-0.378133372400424	-0.449511305964192	0.43228051278891	-0.874740732495321	0.38171499174729	0.716152230577255			
6842	CG42697	1400.50158138738	-0.419050028480298	-0.527575559734047	0.478063110424622	-0.876557967645929	0.380726777819808	0.716152230577255			
6843	CG10869	12381.0412231129	-0.374478040502718	-0.442992588689471	0.427672687784812	-0.875618320268187	0.381237562481469	0.716152230577255			
6844	pre-mod(mdg4)-Y	146.13269741683	-0.517997387448039	-1.04980191606817	0.591404539602575	-0.875876583220233	0.381097130941929	0.716152230577255			
6845	CG9492	43.1982582958569	-0.328380779014146	-0.370530252192616	0.375584511600015	-0.874319278010754	0.381944403644986	0.716152230577255			
6846	CG13989	4324.38519015903	-0.382227408881964	-0.456551101972903	0.436650781238208	-0.875361788654275	0.381377084040887	0.716152230577255			
6847	CG14659	1598.3865639844	-0.321224814395943	-0.360019982371395	0.366769291090669	-0.875822546213479	0.381126511158421	0.716152230577255			
6848	rho-6	1136.16102020334	-0.312292849462413	-0.347443255885827	0.356675704463577	-0.875565241910958	0.381266427990516	0.716152230577255			
6849	Inx7	1549.74882697749	0.241121013574482	0.255883301949595	0.275783422123373	0.874312936281629	0.381947856307869	0.716152230577255			
6850	CG11226	2551.11334848994	-0.381224457383182	-0.454968552051322	0.435885377917532	-0.874597948672893	0.38179270432928	0.716152230577255			
6851	CG13310	37.5543320663229	-0.514659559619946	-1.16287946256274	0.58805390004205	-0.875191133981332	0.381469916491628	0.716152230577255			
6852	CG17209	605.743340559298	0.106395428603085	0.107545739794057	0.121674814396645	0.874424416677141	0.381887165205327	0.716152230577255			
6853	RpL38	359063.76875762	0.132779708151772	0.135041179939092	0.151775550561362	0.874842539926022	0.381659587207368	0.716152230577255			
6854	Bem46	1939.48172974855	0.0905399614493177	0.0912448904625563	0.103554070471422	0.874325471100665	0.381941031925053	0.716152230577255			
6855	CG1671	959.445934654612	0.113529084910519	0.114925582340386	0.129602283715029	0.875980589664202	0.381040585982634	0.716152230577255			
6856	Listericin	161.229989025635	0.51639438222925	0.957132107857761	0.589384961254862	0.876158056577815	0.380944114822308	0.716152230577255			
6857	CG15605	3481.62521019252	-0.42906436020521	-0.549797319494084	0.489587766548054	-0.8763788426137	0.380824116289257	0.716152230577255			
6858	hubl	793.319839760836	-0.387154260670725	-0.465408254132482	0.442343966573971	-0.875233505882988	0.38144686579963	0.716152230577255			
6859	HSPC300	10768.8526993915	0.0847796884720903	0.0853572866585378	0.0969648946935805	0.874333837416142	0.381936477059304	0.716152230577255			
6860	CG42690	1039.44729111227	-0.354438848330417	-0.41005603207665	0.404992980150194	-0.875172819536209	0.381479879977531	0.716152230577255			
6861	CG13978	6133.37756911807	-0.38729381732276	-0.465789287560377	0.442740089377491	-0.874765639288074	0.381701436785733	0.716152230577255			
6862	CG31161	4456.68518882829	-0.384904189017064	-0.461406411688368	0.439872802812957	-0.87503520689533	0.381554749576385	0.716152230577255			
6863	Pof	15615.6272460062	-0.336251996752537	-0.381871790097719	0.383627734267943	-0.876505963246347	0.380755035995661	0.716152230577255			
6864	Rpp20	2089.31598597396	-0.0866170535591858	-0.0872339806660519	0.0991219144402696	-0.87384363032436	0.382203416288306	0.716318329347677			
6865	CG8078	1085.20596624722	0.0963662793655143	0.097218617477987	0.110262390586756	0.873972338643359	0.382133317899068	0.716318329347677			
6866	CG33932	2089.31598597396	-0.0866170535591858	-0.0872339806660519	0.0991219144402696	-0.87384363032436	0.382203416288306	0.716318329347677			
6867	CG43345	603.865458429946	-0.130283677040534	-0.132422260978894	0.149119212028761	-0.873688073240395	0.382288147838773	0.7163728105249			
6868	Mlh1	461.178299999141	-0.199546009913889	-0.207607624158016	0.228525313153492	-0.873189963773777	0.382559544284361	0.716767825896793			
6869	CG34174	961.137784003364	0.113489657480011	0.114894541106947	0.129985198278529	0.873096775502295	0.382610331306214	0.716767825896793			
6870	CG45092	1761.11568854967	0.218026897134861	0.228803016436357	0.250564696246388	0.870142124573162	0.384222739513096	0.716900924906277			
6871	CG42263	2856.69427190713	-0.37005084418307	-0.436726459346337	0.425412079861765	-0.869864448379828	0.384374486025926	0.716900924906277			
6872	Uch	22122.7827342044	0.0890580691033447	0.0897333858797377	0.102220718997573	0.871233053109898	0.383626915896574	0.716900924906277			
6873	CG9592	1745.96365261367	-0.36687068392951	-0.430983250298002	0.420896403480467	-0.871641289628019	0.383404098189168	0.716900924906277			
6874	CG17737	53886.9480015285	0.055924787192314	0.0560905496033263	0.0642004964661937	0.871095867954269	0.383701810092971	0.716900924906277			
6875	CG9601	1113.04926821436	0.0783234144873764	0.0787823796057609	0.0900240316550937	0.870027847535806	0.384285186023598	0.716900924906277			
6876	l(1)1Bi	632.095566779037	-0.136513969026957	-0.138990642115777	0.156522615741028	-0.872167695260246	0.383116900152198	0.716900924906277			
6877	CG14299	1914.00645888946	0.104130855443706	0.105218424826807	0.119630753579636	0.870435505318358	0.384062450491146	0.716900924906277			
6878	CG5432	4376.73344095952	-0.408222667875763	-0.50708815695025	0.468561372224859	-0.871225611145471	0.383630978496817	0.716900924906277			
6879	Mst98Cb	24456.6872146265	-0.390579080909747	-0.473127315702963	0.448872670782958	-0.870133350351824	0.384227533952723	0.716900924906277			
6880	Pdxk	14427.5863009857	0.26046993621524	0.279605182472599	0.298653978818079	0.872146211632763	0.383128618676978	0.716900924906277			
6881	FBgn0267411	7724.02332274471	-0.376070115281873	-0.446781120972826	0.431702872663991	-0.871131834173783	0.383682174004383	0.716900924906277			
6882	CG30391	1363.44464998681	-0.371808918608136	-0.439804884467872	0.42760967718114	-0.869505388790896	0.384570761877909	0.716900924906277			
6883	CG3104	872.175626250792	-0.273789329216417	-0.296463420940767	0.314354337490137	-0.870957695072388	0.383777252571226	0.716900924906277			
6884	Tengl3	3377.06496391255	-0.384588512010351	-0.461943063603518	0.441621056759878	-0.870856373634067	0.383832579908808	0.716900924906277			
6885	CG31835	1418.48858235606	-0.386482610164402	-0.464988711840297	0.443068644201595	-0.872286078516885	0.383052330399604	0.716900924906277			
6886	CG43236	874.908974173025	-0.457496436964698	-0.62918134602057	0.526740526734021	-0.868542315893822	0.385097517389887	0.716900924906277			
6887	CG4565	197.486813745398	-0.229369478460655	-0.24211592452024	0.264164047390532	-0.868284237489602	0.385238749014197	0.716900924906277			
6888	CG10298	5752.73586364866	-0.367383913840697	-0.43209057306958	0.422052146694137	-0.870470430534125	0.384043371771757	0.716900924906277			
6889	wcd	769.839362799147	0.137743245169015	0.140297293772025	0.158143114097716	0.871003748439554	0.383752106395703	0.716900924906277			
6890	CG31108	3438.85027000478	-0.262137406599747	-0.28183287110344	0.301571150458975	-0.869239004463088	0.384716417450946	0.716900924906277			
6891	CG42681	846.520009585758	-0.42242426434402	-0.538497998740077	0.486325280043487	-0.868604371761729	0.385063562465385	0.716900924906277			
6892	RpS28-like	2666.44859830771	-0.406037047307538	-0.50337805653382	0.467107297437031	-0.869258625449487	0.384705687793575	0.716900924906277			
6893	CG42585	1418.48858235606	-0.386482610164402	-0.464988711840297	0.443068644201595	-0.872286078516885	0.383052330399604	0.716900924906277			
6894	foxo	2488.13159165797	0.140163223263178	0.142872302647447	0.161322719396474	0.868837469313336	0.384936035521064	0.716900924906277			
6895	CG9733	155.375817676638	0.333329819065386	0.378191024270522	0.382514826614997	0.871416729163505	0.383526654700468	0.716900924906277			
6896	CG11454	3281.90131697113	0.0495722686026699	0.0496875784375011	0.0569110436916763	0.871048313069686	0.383727774064401	0.716900924906277			
6897	gt	64.2742308762416	-0.238194042988808	-0.252593809658366	0.274340192277602	-0.868243333254583	0.385261136480232	0.716900924906277			
6898	CG34181	1662.05589871256	-0.346987037745193	-0.39911961856787	0.398588299574211	-0.870539948402547	0.384005397729645	0.716900924906277			
6899	CG7794	4206.10386308759	-0.391827408375978	-0.475509051132281	0.450397095149048	-0.869959892273089	0.384322323015825	0.716900924906277			
